"Work PID","nl","en"
"http://groeningemuseum.be/collection/work/id/0000_GRO0026_I","Paul-Jean Clays is al van jongs af aan in de ban van de zee. Voor hij schilder wordt, is hij zeeman. Clays krijgt zijn schildersopleiding in Parijs van zeeschilder Théodore Gudin, die zelf een oud-leerling is van de zeer romantische Girodet. Clays vestigt zich later in Antwerpen en bestudeert er de benedenloop van de Schelde, waarvan dit werk één van de resultaten vormt. Hij reist ook vaak naar Nederland, bij voorkeur naar Zeeland, tot hij zich definitief in Brussel vestigt. Zijn zeegezichten verraden een precieze waarnemingszin, een authentiek gevoel voor de zee en stralen soms een sfeer uit die men nog het beste als romantisch kan omschrijven. Omstreeks 1855 kiest hij voor een realistische aanpak en vernieuwt hij de marineschilderkunst door het van al het conventionele te ontdoen. Clays is een gedegen vakman die werkt met een subtiel kleurenpalet. Zijn voorkeur gaat uit naar kalme zeeën. Wanneer hij toch een onstuimige zee schildert, is die nooit echt onrustbarend.","Paul Jean Clays's been since childhood under the spell of the sea. He was a sailor before he becomes a painter. Clays in Paris gets his training as a painter of marine painter Théodore Gudin, who is a former pupil of Girodet very romantic. Clays later settled in Antwerp and studied forms the lower reaches of the Scheldt, which this work is one of the results. He also travels frequently draws to the Netherlands, preferably in Zeeland, until he finally in Brussels. His seascapes reveal a precise sense perception, an authentic feel for the sea and also radiate an atmosphere which can still be best described as romantic. Around 1855, he opts for a realistic approach and it renews by stripping it of all conventional marine painting. Clays is a solid skilled in the art who works with a subtle color palette. His preference is for calm seas. When he still paints a raging sea, which is never really disturbing."
"http://groeningemuseum.be/collection/work/id/1973_GRO0114_VI","Wat betreft de stijl, het materiaalgebruik en het gevolgde voorbeeld is de 'Madonna' van Calloigne een meesterwerk van de Brugse neoclassicistische beeldhouwkunst. De sculptuur vormt een neoclassicistische versie van de 'Madonna' van Michelangelo in de Brugse Onze-Lieve-Vrouwekerk. Beide beelden vertonen veel gelijkenissen, maar er zijn ook duidelijke verschillen. Bij Calloigne bevindt Jezus zich naast de benen van Maria, terwijl Michelangelo het Jezuskind tussen de benen van Maria plaatste. Opvallend is vooral het verschil in betrokkenheid tussen moeder en kind: de Maria van Michelangelo staart voor zich uit, terwijl de moeder bij Calloigne het hoofd buigt en haar blik op Jezus laat rusten. Calloigne werkte tien jaar aan dit beeld, dat uit één blok marmer is gehouwen.","As for the style, materials and the example is followed the \"Madonna of Bruges Calloigne a masterpiece of neoclassical sculpture. The sculpture is a neoclassical version of the 'Madonna' by Michelangelo in Bruges Our Lady. Both images show many similarities, but there are also distinct differences. In Calloigne Jesus is located next to the legs of Maria, while Michelangelo the Jesus child placed between the legs of Mary. Particularly striking is the difference in engagement between mother and child: Maria Michelangelo stares into space while the mother in Calloigne bows his head and rest her eyes on Jesus. Calloigne worked ten years on this, which is carved from a single block of marble."
"http://groeningemuseum.be/collection/work/id/0000_GRO1631_I","René Magritte is de belangrijkste schilder van het surrealisme, één van de weinige Belgische figuratieve tendensen die ook op internationaal vlak doordringen. Als surrealist wil hij de waarneming van het vertrouwde verstoren en stelt de reële wereld in het schilderij op de proef. In Magrittes beeldtaal keren elementen uit de dagelijkse realiteit herhaaldelijk terug in bevreemdende combinaties. L’attentat verenigt drie belangrijke aspecten uit zijn repertoire. Een heldere wolkenhemel wordt tegen de wetten van de natuur in gevangen in een perfect rechthoekig blok. De vrouwelijke torso wordt samengebald binnen de grenzen van een houten kader. De strakke limiet van de lijst verleent het tedere naakt een explosieve kracht. De zilveren bel is een gebruiksvoorwerp dat massaal geproduceerd wordt. L’attentat is een typisch voorbeeld van de absurde compositie van uit hun verband gerukte realistische geschilderde objecten als in een poëtisch visioen.","René Magritte is the most important painter of surrealism, one of the few Belgian figurative tendencies also penetrate internationally. As a surrealist he wants to disrupt the familiar observation and represents the real world of the painting to the test. In Magritte's imagery elements repeatedly go back in surprising combinations from everyday reality. L'attentat combines three important aspects of his repertoire. A clear sky clouds against the laws of nature caught in a perfect rectangular block. The female torso is fettered within the confines of a wooden frame. The tight limits of the list gives the tender naked explosive force. The silver bell is a utensil that is mass produced. L'attentat is typical of the absurd composition out of context realistic objects painted as a poetic vision."
"http://groeningemuseum.be/collection/work/id/0000_GRO1594_I","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/1985_GRO0033_I","De voorbereidende tekeningen behandelen dansende paren, wat het oorspronkelijk bedoeld thema was. Zeer kenmerkend werk uit de rijpere expressionistische tijd, zowel in de morfologie van de personages, de gezwollen opbouw als in de gloeiende licht-donkercontrasten van het kleurgebruik. In de jaren 1920 evolueerde Van den Berghe van een extreem en donker expressionisme naar een beheerste en harmonieuze kunst waarin stevige volumes, warme kleuren en een serene sfeer overheersen, al is bij deze schilder het gevoel van onrust nooit ver weg. ","The preparatory drawings treating dancing couples, which was originally intended theme. Very typical work from mature expressionist period, both in the morphology of the characters, the swollen structure as in the glowing light-dark contrasts of color. In the 1920s, Van den Berghe evolved extreme and dark expressionism to a controlled and harmonious art which solid volumes, warm colors dominate a serene atmosphere, though never far away in this picturesque feeling of unrest."
"http://groeningemuseum.be/collection/work/id/2010_GRO0004_I","Zoals in veel van Rik Wouters’ werken is het de vrouw – zijn favoriete thema – die als middelpunt van de compositie alle aandacht voor zich opeist. Het is een voorbeeld bij uitstek van zijn voldragen schilderstijl en vormt een ode aan het licht en de kleuren.  Het ‘Portret van Mevrouw Giroux’ heeft niet alleen een hoge artistieke waarde, het is tevens interessant door het afgebeeld personage. Mevrouw Giroux is de echtgenote van galeriehouder Georges Giroux. Beiden bewonderen het buitengewone coloristische talent van Rik Wouters en bieden hem in 1912 zelfs een contract aan waardoor hij zich volledig aan de kunst kan wijden. Zonder de steun van het echtpaar Giroux zou Rik Wouters nog geen kwart van zijn oeuvre hebben kunnen maken. ","As in much of Rik Wouters' work is the woman - his favorite theme - which as the center of the composition all the attention demands. It is a prime example of his painting style full-term and represents a tribute to the light, and the colors. The \"Portrait of Madame Giroux\" not only has a high artistic value, it is also interesting because of the character portrayed. Ms. Giroux is married to art dealer Georges Giroux. Both admire the extraordinary coloristic talent Rik Wouters and offer him in 1912 even a contract by which he can devote himself entirely to art. Without the support of the couple Giroux would make Rik Wouters less than a quarter of his work."
"http://groeningemuseum.be/collection/work/id/0000_GRO1623_I","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/0000_GRO1327_I","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/1975_GRO0005_I","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/1975_GRO0005_I","n/a","n/a"
"http://groeningemuseum.be/collection/work/id/1975_GRO0005_I","n/a","n/a"
"http://kmska.be/collection/work/id/257-260","Uit opzoekingen van H. van Os en M. Rinkleff-Reinders is gebleken dat onze schilderijen uit twee vlak doorgezaagde panelen zijn ontstaan. Oorspronkelijk bevond zich op de rugzijde van de Lanssteek aldus de Engel van de Annunciatie, en op de rugzijde van de Kruisafneming de Moeder Gods der Annunciatie. Samen met de Graflegging in de Staatliche Museen te Berlijn-Dahlem en de Kruisdraging in het Louvre vormden deze twee panelen eertijds een geheel, zogenaamd de Orsini-polyptiek, naar het familiewapen op de rugzijde van het Louvre-schilderij. Vermoed kan dus worden dat het hier oorspronkelijk ging om een reisaltaartje met op het linkerluik de Kruisdraging, in het midden de Lanssteek en de Kruisafneming, en rechts de Graflegging.\R Wanneer de luiken gesloten waren zag men dan op de ene zijde de Annunciatie en op de andere de wapens der Orsini's. Op de voorgrond van de Kruisafneming, veel kleiner dan de overige figuren, de donator: een knielende en biddende bisschop. J. Brink wijst erop dat het hier vermoedelijk gaat om de Franciscaan Napoleone Orsini (1342 te Avignion), bij wie Simone Martini, blijkens een bericht van Petrarca, in dienst was. (Catalogus KMSKA Schilderkunst Oude Meesters)","From searches of H. van Os and M. Rinkleff-Reindersmeer it has been found that our paintings from two plane panels sawn-through are formed. Originally stood on the back of Lance Cross says the Angel of the Annunciation, and on the back of the Descent of the Holy Mother of the Annunciation. Along with the Entombment in the Staatliche Museen, Berlin-Dahlem and the Carrying of the Cross at the Louvre were these two panels once a whole, called the Orsini polyptych, to the coat of arms on the back of the Louvre painting. It is suspected can thus be that this was originally came to a trip altar with on the left panel the Carrying of, in the middle of the spear and the Deposition, and on the right the entombment. \R When the shutters were closed one saw than at the one side the Annunciation and on the other arms of the Orsini's. In the foreground of the Deposition, much smaller than the other figures, the donator: a kneeling and praying bishop. J. Brink points out that this is probably going to the Franciscan Napoleone Orsini (1342 to Avignion), where Simone Martini, according to a report by Petrarch, was employed. (Catalog KMSKA Old Masters Paintings)"
"http://kmska.be/collection/work/id/257","Oorspronkelijk vormden de vier tafereeltjes (inv. nr. 257-260) twee panelen, die later doorgezaagd zijn. Op de achterkant van de \"Calvarie\" was \"Maria\" afgebeeld, en \"Kruisafneming\" vormde één paneel met \"Gabriël\". De achterzijde vormt aldus een voorstelling van de Annunciatie: Maria schrikt op van de engel die haar de boodschap komt brengen.\R De werken zijn klein, waarschijnlijk gaat het om een reisaltaar. (Sandra Janssens, Museumboek)","Originally formed the four scenes (inv. No. 257-260) two panels, which have been cut back. On the back of the \"Calvarie\" was \"Maria\" is displayed, and \"Deposition\" formed one panel with \"Gabriel\". The back thus constitutes a representation of the Annunciation: Mary is startled by the angel who brings her the message \R The works are small, probably it is a journey altar.. (Sandra Janssens, Museum Book)"
